aluno_id,nome_aluno,questao_id,resposta_aluno
ALUNO_8_42,Estudante 42,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_43,Estudante 43,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_43,Estudante 43,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_43,Estudante 43,Q3,"Eu somei, mas o resultado deu 123."
ALUNO_8_43,Estudante 43,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_43,Estudante 43,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_43,Estudante 43,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_43,Estudante 43,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_43,Estudante 43,Q8,Não respondeu.
ALUNO_8_43,Estudante 43,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_43,Estudante 43,Q10,Não respondeu.
ALUNO_8_43,Estudante 43,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_43,Estudante 43,Q12,"Eu somei, mas o resultado deu 123."
ALUNO_8_43,Estudante 43,Q13,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_43,Estudante 43,Q14,"Eu somei, mas o resultado deu 123."
ALUNO_8_43,Estudante 43,Q15,"Eu somei, mas o resultado deu 123."
ALUNO_8_43,Estudante 43,Q16,Não respondeu.
ALUNO_8_43,Estudante 43,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_43,Estudante 43,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_43,Estudante 43,Q19,"Eu somei, mas o resultado deu 123."
ALUNO_8_43,Estudante 43,Q20,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_44,Estudante 44,Q1,"Eu somei, mas o resultado deu 123."
ALUNO_8_44,Estudante 44,Q2,"Eu somei, mas o resultado deu 123."
ALUNO_8_44,Estudante 44,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_44,Estudante 44,Q4,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_44,Estudante 44,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_44,Estudante 44,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_44,Estudante 44,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_44,Estudante 44,Q8,"Eu somei, mas o resultado deu 123."
ALUNO_8_44,Estudante 44,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_44,Estudante 44,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_44,Estudante 44,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_44,Estudante 44,Q12,Não respondeu.
ALUNO_8_44,Estudante 44,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_44,Estudante 44,Q14,"Para saber com quantos peixes Ana ficou, somei os peixes que ela já tinha com os que comprou: 18+7=25. Ana ficou com 25 peixes."
ALUNO_8_44,Estudante 44,Q15,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_44,Estudante 44,Q16,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_44,Estudante 44,Q17,Achei que era um problema de divisão.
ALUNO_8_44,Estudante 44,Q18,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_44,Estudante 44,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_44,Estudante 44,Q20,Não respondeu.
ALUNO_8_45,Estudante 45,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_45,Estudante 45,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_45,Estudante 45,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_45,Estudante 45,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_45,Estudante 45,Q5,"Eu somei, mas o resultado deu 123."
ALUNO_8_45,Estudante 45,Q6,Não respondeu.
ALUNO_8_45,Estudante 45,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_45,Estudante 45,Q8,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_45,Estudante 45,Q9,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_45,Estudante 45,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_45,Estudante 45,Q11,"Eu somei, mas o resultado deu 123."
ALUNO_8_45,Estudante 45,Q12,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_45,Estudante 45,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_45,Estudante 45,Q14,"Para saber com quantos peixes Ana ficou, somei os peixes que ela já tinha com os que comprou: 18+7=25. Ana ficou com 25 peixes."
ALUNO_8_45,Estudante 45,Q15,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_45,Estudante 45,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_45,Estudante 45,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_45,Estudante 45,Q18,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_45,Estudante 45,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_45,Estudante 45,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_46,Estudante 46,Q1,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_46,Estudante 46,Q2,"Eu somei, mas o resultado deu 123."
ALUNO_8_46,Estudante 46,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_46,Estudante 46,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_46,Estudante 46,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_46,Estudante 46,Q6,"Eu somei, mas o resultado deu 123."
ALUNO_8_46,Estudante 46,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_46,Estudante 46,Q8,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_46,Estudante 46,Q9,"Eu somei, mas o resultado deu 123."
ALUNO_8_46,Estudante 46,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_46,Estudante 46,Q11,"Eu somei, mas o resultado deu 123."
ALUNO_8_46,Estudante 46,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_46,Estudante 46,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_46,Estudante 46,Q14,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_46,Estudante 46,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_46,Estudante 46,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_46,Estudante 46,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_46,Estudante 46,Q18,Achei que era um problema de divisão.
ALUNO_8_46,Estudante 46,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_46,Estudante 46,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_47,Estudante 47,Q1,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_47,Estudante 47,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_47,Estudante 47,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_47,Estudante 47,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_47,Estudante 47,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_47,Estudante 47,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_47,Estudante 47,Q7,Não respondeu.
ALUNO_8_47,Estudante 47,Q8,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_47,Estudante 47,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_47,Estudante 47,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_47,Estudante 47,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_47,Estudante 47,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_47,Estudante 47,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_47,Estudante 47,Q14,"Para saber com quantos peixes Ana ficou, somei os peixes que ela já tinha com os que comprou: 18+7=25. Ana ficou com 25 peixes."
ALUNO_8_47,Estudante 47,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_47,Estudante 47,Q16,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_47,Estudante 47,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_47,Estudante 47,Q18,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_47,Estudante 47,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_47,Estudante 47,Q20,"Eu somei, mas o resultado deu 123."
ALUNO_8_48,Estudante 48,Q1,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_48,Estudante 48,Q2,Não respondeu.
ALUNO_8_48,Estudante 48,Q3,Não respondeu.
ALUNO_8_48,Estudante 48,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_48,Estudante 48,Q5,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_48,Estudante 48,Q6,Não respondeu.
ALUNO_8_48,Estudante 48,Q7,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_48,Estudante 48,Q8,"Para saber o total de material reciclável recolhido, somei as quantidades de cada material: 2.100 kg+1.550 kg+890 kg=4.540 kg. Foram recolhidos 4.540 kg de material reciclável no total."
ALUNO_8_48,Estudante 48,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_48,Estudante 48,Q10,"Eu somei, mas o resultado deu 123."
ALUNO_8_48,Estudante 48,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_48,Estudante 48,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_48,Estudante 48,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_48,Estudante 48,Q14,"Para saber com quantos peixes Ana ficou, somei os peixes que ela já tinha com os que comprou: 18+7=25. Ana ficou com 25 peixes."
ALUNO_8_48,Estudante 48,Q15,Não respondeu.
ALUNO_8_48,Estudante 48,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_48,Estudante 48,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_48,Estudante 48,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_48,Estudante 48,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_48,Estudante 48,Q20,"Eu somei, mas o resultado deu 123."
ALUNO_8_49,Estudante 49,Q1,"Eu somei, mas o resultado deu 123."
ALUNO_8_49,Estudante 49,Q2,Não respondeu.
ALUNO_8_49,Estudante 49,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_49,Estudante 49,Q4,Não respondeu.
ALUNO_8_49,Estudante 49,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_49,Estudante 49,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_49,Estudante 49,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_49,Estudante 49,Q8,"Para saber o total de material reciclável recolhido, somei as quantidades de cada material: 2.100 kg+1.550 kg+890 kg=4.540 kg. Foram recolhidos 4.540 kg de material reciclável no total."
ALUNO_8_49,Estudante 49,Q9,"Eu somei, mas o resultado deu 123."
ALUNO_8_49,Estudante 49,Q10,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_49,Estudante 49,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_49,Estudante 49,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_49,Estudante 49,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_49,Estudante 49,Q14,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_49,Estudante 49,Q15,"Eu somei, mas o resultado deu 123."
ALUNO_8_49,Estudante 49,Q16,Achei que era um problema de divisão.
ALUNO_8_49,Estudante 49,Q17,"Eu somei, mas o resultado deu 123."
ALUNO_8_49,Estudante 49,Q18,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_49,Estudante 49,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_49,Estudante 49,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_50,Estudante 50,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_50,Estudante 50,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_50,Estudante 50,Q3,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_50,Estudante 50,Q4,Achei que era um problema de divisão.
ALUNO_8_50,Estudante 50,Q5,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_50,Estudante 50,Q6,Não respondeu.
ALUNO_8_50,Estudante 50,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_50,Estudante 50,Q8,"Para saber o total de material reciclável recolhido, somei as quantidades de cada material: 2.100 kg+1.550 kg+890 kg=4.540 kg. Foram recolhidos 4.540 kg de material reciclável no total."
ALUNO_8_50,Estudante 50,Q9,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_50,Estudante 50,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_50,Estudante 50,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_50,Estudante 50,Q12,Não respondeu.
ALUNO_8_50,Estudante 50,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_50,Estudante 50,Q14,Não respondeu.
ALUNO_8_50,Estudante 50,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_50,Estudante 50,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_50,Estudante 50,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_50,Estudante 50,Q18,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_50,Estudante 50,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_50,Estudante 50,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
